customerID,gender,SeniorCitizen,Partner,Dependents,MonthlyCharges,TotalCharges,Contract,PaperlessBilling,Churn
7590-5388-01322,Male,0,No,No,53.5,4024.31,Month-to-month,Yes,Yes
7590-6327-01323,Female,1,Yes,No,46.18,1263.73,Month-to-month,No,No
7590-3175-01324,Female,1,No,Yes,32.48,3224.73,Two year,Yes,No
7590-6315-01325,Male,0,Yes,No,45.9,4181.92,Two year,Yes,No
7590-9579-01326,Male,0,Yes,No,66.43,6164.33,One year,No,No
7590-4438-01327,Male,0,Yes,Yes,54.75,2561.64,Month-to-month,Yes,Yes
7590-4220-01328,Female,0,No,No,39.24,5929.34,Month-to-month,Yes,Yes
7590-7478-01329,Male,0,Yes,No,72.54,4067.97,Two year,No,No
7590-2881-01330,Male,0,No,No,64.73,117.2,Month-to-month,No,No
7590-9502-01331,Male,1,No,Yes,93.39,7135.59,Month-to-month,No,No
7590-9149-01332,Female,0,No,Yes,50.13,2763.45,One year,No,No
7590-7225-01333,Male,0,No,No,60.48,7824.45,One year,Yes,No
7590-9361-01334,Male,0,Yes,No,23.6,4335.48,One year,No,No
7590-8554-01335,Male,1,Yes,No,23.63,1485.81,Month-to-month,Yes,Yes
7590-4439-01336,Female,0,Yes,No,91.87,3745.37,Month-to-month,No,Yes
7590-1382-01337,Female,0,Yes,Yes,20.55,5118.62,Two year,Yes,No
7590-5747-01338,Male,0,No,No,36.64,3988.18,Month-to-month,Yes,Yes
7590-9485-01339,Female,0,No,No,23.82,2371.3,Two year,No,No
7590-2982-01340,Male,0,Yes,Yes,64.53,7826.85,Month-to-month,No,No
7590-6063-01341,Male,0,Yes,Yes,87.31,796.16,Month-to-month,Yes,Yes
7590-3439-01342,Female,0,Yes,No,89.26,3645.52,One year,No,No
7590-8237-01343,Male,0,Yes,No,63.17,1000.27,Month-to-month,No,Yes
7590-6423-01344,Female,0,No,No,101.67,671.9,One year,Yes,No
7590-9343-01345,Female,0,No,No,32.18,1676.84,Month-to-month,No,No
7590-6580-01346,Male,0,Yes,Yes,58.22,3132.95,Month-to-month,Yes,No
7590-4032-01347,Female,0,No,No,118.54,4273.7,One year,No,No
7590-3685-01348,Male,0,No,No,36.21,937.69,Month-to-month,Yes,Yes
7590-5985-01349,Female,0,Yes,No,69.13,5639.65,One year,No,No
7590-8601-01350,Female,0,Yes,No,89.97,5322.39,Two year,No,No
7590-5511-01351,Female,0,Yes,No,45.66,1314.33,One year,No,No
7590-5727-01352,Female,1,Yes,No,111.53,6256.23,One year,No,No
7590-3915-01353,Female,0,No,No,103.38,4075.77,Month-to-month,Yes,No
7590-7591-01354,Female,0,No,No,67.87,6448.1,Two year,Yes,No
7590-6079-01355,Male,0,Yes,No,46.69,4762.44,Month-to-month,Yes,No
7590-1430-01356,Male,0,Yes,No,94.06,5963.19,Month-to-month,No,No
7590-6054-01357,Male,0,Yes,Yes,60.16,3323.9,Month-to-month,Yes,Yes
7590-4172-01358,Male,0,No,No,46.03,2807.27,Month-to-month,Yes,No
7590-7584-01359,Female,0,No,No,100.13,5636.83,Month-to-month,Yes,No
7590-7262-01360,Male,0,No,No,49.17,6928.26,One year,Yes,No
7590-3524-01361,Male,1,No,Yes,24.01,2975.75,Month-to-month,Yes,Yes
7590-7105-01362,Male,0,Yes,No,88.24,7953.33,Month-to-month,No,Yes
7590-8123-01363,Male,0,No,Yes,75.31,3588.19,Month-to-month,No,No
7590-1902-01364,Male,1,No,No,42.26,722.25,Month-to-month,No,Yes
7590-4740-01365,Male,0,No,Yes,37.48,6107.09,One year,No,No
7590-1356-01366,Female,0,No,Yes,39.37,868.46,Month-to-month,No,No
7590-1789-01367,Male,0,No,No,93.77,3483.97,One year,No,No
7590-4557-01368,Male,0,Yes,Yes,93.22,3291.9,Month-to-month,No,No
7590-5220-01369,Male,1,No,No,109.95,1425.86,One year,No,No
7590-8849-01370,Female,1,Yes,Yes,89.78,7790.38,Month-to-month,Yes,No
7590-3771-01371,Male,0,Yes,No,91.55,6469.85,Month-to-month,Yes,No
7590-7083-01372,Male,0,No,No,77.47,1652.58,Month-to-month,Yes,No
7590-3516-01373,Male,1,No,No,88.76,7847.42,One year,Yes,No
7590-8687-01374,Male,0,Yes,Yes,20.7,2543.02,One year,No,No
7590-2006-01375,Female,0,Yes,Yes,117.66,3694.52,Month-to-month,No,Yes
7590-3826-01376,Female,1,No,Yes,73.19,7233.09,Two year,Yes,No
7590-5749-01377,Female,0,Yes,No,99.96,5767.51,Month-to-month,Yes,Yes
7590-2689-01378,Female,0,No,No,48.3,6765.91,Month-to-month,No,No
7590-3921-01379,Male,0,No,No,65.58,2988.6,One year,No,No
7590-7207-01380,Female,1,Yes,Yes,49.49,5592.52,Two year,Yes,No
7590-4724-01381,Male,0,No,No,53.43,5938.52,Month-to-month,Yes,Yes
7590-3845-01382,Male,0,Yes,No,86.19,6344.87,One year,Yes,No
7590-5519-01383,Male,0,Yes,No,31.65,6269.67,Month-to-month,No,No
7590-4124-01384,Female,0,No,No,99.94,682.93,Month-to-month,Yes,No
7590-9850-01385,Female,0,No,No,112.21,1850.02,Month-to-month,Yes,No
7590-4198-01386,Male,0,Yes,No,58.2,6777.07,Two year,Yes,No
7590-3309-01387,Male,0,No,No,88.09,6334.27,Two year,Yes,No
7590-2798-01388,Female,0,Yes,No,68.45,4803.71,Month-to-month,Yes,No
7590-7138-01389,Female,0,No,No,48.86,7154.35,One year,No,No
7590-6101-01390,Female,1,No,No,64.93,722.91,Two year,No,No
7590-5614-01391,Male,0,Yes,No,62.26,5704.04,One year,No,No
7590-2093-01392,Male,0,No,Yes,72.24,1253.01,Month-to-month,No,Yes
7590-6297-01393,Male,0,Yes,No,104.47,5049.37,Month-to-month,Yes,No
7590-5823-01394,Male,0,Yes,No,20.02,2788.69,Month-to-month,Yes,Yes
7590-8465-01395,Female,0,Yes,No,76.72,1192.54,Month-to-month,Yes,Yes
7590-3218-01396,Female,0,No,Yes,61.69,1186.91,Month-to-month,Yes,Yes
7590-2668-01397,Female,0,Yes,Yes,76.15,4015.65,Month-to-month,Yes,No
7590-4840-01398,Female,0,Yes,No,54.55,2892.25,Month-to-month,No,No
7590-5830-01399,Female,0,No,Yes,110.13,979.66,Month-to-month,Yes,Yes
7590-7480-01400,Male,0,No,Yes,42.68,3850.67,One year,No,No
7590-7171-01401,Female,0,Yes,No,65.75,1078.59,Month-to-month,No,Yes
7590-3705-01402,Female,0,Yes,No,97.18,4875.53,Month-to-month,Yes,No
7590-6784-01403,Female,0,Yes,No,107.49,3834.09,Month-to-month,Yes,No
7590-2346-01404,Female,0,No,Yes,109.03,2085.08,Month-to-month,Yes,Yes
7590-1152-01405,Male,1,No,Yes,37.07,3885.44,Month-to-month,Yes,No
7590-5028-01406,Female,1,No,Yes,47.15,7595.63,Month-to-month,Yes,No
7590-9371-01407,Male,0,No,Yes,99.59,4223.67,Two year,Yes,No
7590-3955-01408,Male,1,No,Yes,86.93,5545.37,Month-to-month,No,Yes
7590-5082-01409,Male,1,No,No,95.6,3562.44,Two year,Yes,No
7590-8868-01410,Male,0,No,No,82.03,4440.74,One year,No,No
7590-7249-01411,Male,0,No,No,65.81,2368.88,Month-to-month,No,Yes
7590-1834-01412,Male,0,No,No,36.99,1377.83,One year,Yes,No
7590-3873-01413,Female,0,No,No,79.92,769.22,Two year,Yes,No
7590-4450-01414,Male,0,No,No,87.29,6054.7,Month-to-month,No,No
7590-2601-01415,Female,1,No,Yes,34.59,3262.91,Month-to-month,No,Yes
7590-1243-01416,Male,0,No,No,102.74,523.25,Month-to-month,No,Yes
7590-8296-01417,Female,0,Yes,Yes,61.89,2597.29,Month-to-month,No,Yes
7590-6447-01418,Male,0,No,No,24.33,4173.35,Two year,No,No
7590-5575-01419,Male,0,Yes,No,79.24,2012.55,One year,No,No
7590-7147-01420,Female,0,Yes,No,47.02,3645.33,One year,No,No
7590-7143-01421,Female,0,Yes,No,46.46,7665.67,One year,No,No
7590-2943-01422,Female,1,Yes,No,91.56,2892.36,One year,Yes,No
7590-6954-01423,Female,0,Yes,No,25.62,2106.45,Two year,No,No
7590-2619-01424,Female,0,No,No,19.71,6996.84,Month-to-month,No,No
7590-6466-01425,Female,0,No,No,61.53,3958.16,Month-to-month,Yes,Yes
7590-8133-01426,Male,0,No,No,93.96,7260.77,One year,Yes,No
7590-1701-01427,Female,0,Yes,No,41.12,6285.71,One year,No,No
7590-9171-01428,Female,0,No,No,109.65,1395.85,Two year,Yes,No
7590-7647-01429,Female,1,No,No,62.97,1178.23,One year,Yes,No
7590-1122-01430,Female,0,No,No,96.76,1469.33,Month-to-month,Yes,No
7590-4053-01431,Female,0,Yes,No,28.32,6696.6,Month-to-month,No,No
7590-7288-01432,Male,0,Yes,No,105.56,4353.41,Two year,No,No
7590-9197-01433,Male,0,No,No,52.64,5394.98,One year,No,No
7590-7674-01434,Male,0,No,No,70.32,1764.91,Month-to-month,Yes,No
7590-7131-01435,Female,1,Yes,Yes,57.02,1165.61,One year,No,No
7590-8553-01436,Female,0,No,Yes,93.02,6820.51,Month-to-month,Yes,No
7590-4756-01437,Male,0,Yes,No,23.56,3039.93,Month-to-month,No,No
7590-9721-01438,Male,0,Yes,Yes,99.2,2746.73,One year,Yes,No
7590-2028-01439,Male,0,No,Yes,75.24,1270.32,Two year,Yes,No
7590-6535-01440,Female,0,Yes,No,69.11,1712.62,Month-to-month,No,No
7590-5925-01441,Female,0,No,No,111.2,2412.47,Two year,No,No
7590-8634-01442,Male,0,Yes,No,42.08,7749.26,One year,Yes,No
7590-5583-01443,Female,0,Yes,No,43.59,1969.25,Two year,Yes,No
7590-6766-01444,Male,0,Yes,No,69.83,6721.17,Month-to-month,Yes,No
7590-4862-01445,Female,0,Yes,Yes,93.78,7845.51,Month-to-month,No,No
7590-6265-01446,Female,0,Yes,Yes,66.72,1573.35,One year,Yes,No
7590-5185-01447,Male,1,Yes,No,42.37,2414.61,One year,Yes,No
7590-8837-01448,Male,0,No,No,51.58,2193.81,Month-to-month,Yes,Yes
7590-1791-01449,Female,0,Yes,No,68.71,3473.48,Month-to-month,No,No
7590-5793-01450,Female,0,Yes,Yes,87.81,2358.45,Month-to-month,No,Yes
7590-9789-01451,Male,0,No,No,77.27,3388.12,One year,Yes,No
7590-3175-01452,Female,1,No,No,96.75,4310.63,Month-to-month,No,Yes
7590-4679-01453,Male,0,Yes,No,49.17,6316.72,Month-to-month,Yes,No
7590-8281-01454,Female,1,No,No,108.9,4216.84,Month-to-month,No,Yes
7590-8601-01455,Female,1,No,Yes,107.72,6652.18,Month-to-month,Yes,No
7590-7739-01456,Female,0,Yes,Yes,105.76,3872.98,Two year,No,No
7590-2629-01457,Male,0,Yes,No,29.76,7148.0,Month-to-month,Yes,No
7590-8121-01458,Male,0,No,No,55.71,1657.17,One year,Yes,No
7590-7454-01459,Male,0,No,No,38.1,6444.03,Month-to-month,Yes,No
7590-6269-01460,Female,0,Yes,Yes,67.72,7124.47,Two year,No,No
7590-4681-01461,Male,0,Yes,No,74.44,3479.27,Month-to-month,No,Yes
7590-6540-01462,Female,0,No,Yes,22.22,681.76,One year,Yes,No
7590-6830-01463,Male,0,Yes,No,54.49,5616.34,Month-to-month,No,No
7590-8721-01464,Male,0,No,No,41.69,1803.08,Month-to-month,No,No
7590-2215-01465,Male,0,No,No,56.3,5611.11,Month-to-month,Yes,No
7590-1673-01466,Female,0,No,No,62.3,4099.18,Month-to-month,No,Yes
7590-7633-01467,Male,0,No,No,45.96,3985.27,Two year,Yes,No
7590-9728-01468,Male,1,Yes,No,58.79,839.56,Month-to-month,Yes,Yes
7590-6126-01469,Male,0,Yes,No,103.9,6559.39,Month-to-month,Yes,No
7590-4226-01470,Female,0,Yes,No,35.91,7029.21,One year,No,No
7590-7338-01471,Male,0,Yes,No,94.18,6266.72,Month-to-month,No,Yes
7590-6744-01472,Male,0,Yes,No,24.35,4378.84,Two year,No,No
7590-7876-01473,Female,0,No,No,50.35,4003.06,Two year,Yes,No
7590-5195-01474,Male,0,Yes,No,61.96,3406.8,Month-to-month,No,Yes
7590-8561-01475,Male,0,No,No,103.45,4676.93,Month-to-month,No,Yes
7590-4546-01476,Female,1,Yes,No,115.08,3173.54,Month-to-month,Yes,Yes
7590-6579-01477,Male,0,No,Yes,59.15,6844.98,Month-to-month,Yes,Yes
7590-5145-01478,Female,0,No,No,68.11,1494.35,Two year,Yes,No
7590-6882-01479,Male,0,No,Yes,75.86,3992.93,Month-to-month,No,Yes
7590-6771-01480,Male,0,No,Yes,44.09,5527.06,Month-to-month,Yes,No
7590-6916-01481,Male,1,No,No,99.38,1162.13,Month-to-month,No,Yes
7590-2381-01482,Male,0,Yes,Yes,70.15,7265.61,Month-to-month,Yes,No
7590-7113-01483,Male,0,Yes,No,90.85,6765.01,Month-to-month,No,No
7590-2174-01484,Male,0,Yes,No,47.65,3751.02,Month-to-month,No,No
7590-7277-01485,Male,0,Yes,No,40.21,6880.74,Two year,Yes,No
7590-7586-01486,Male,1,No,Yes,102.13,4108.23,One year,No,No
7590-5319-01487,Female,0,No,No,73.19,7918.74,Month-to-month,No,No
7590-2286-01488,Male,0,Yes,No,55.99,4123.59,One year,Yes,No
7590-8174-01489,Female,0,No,Yes,53.56,7469.17,Month-to-month,Yes,No
7590-9659-01490,Male,0,No,No,65.18,1888.1,Two year,No,No
7590-6850-01491,Female,0,Yes,No,44.48,2135.84,Two year,No,No
7590-8244-01492,Female,0,Yes,No,69.64,5361.06,Month-to-month,No,No
7590-6809-01493,Male,0,No,No,41.2,4998.32,Two year,No,No
7590-2527-01494,Male,0,Yes,No,102.61,5316.83,Month-to-month,Yes,Yes
7590-8316-01495,Female,0,No,Yes,25.19,6118.41,Month-to-month,Yes,No
7590-1756-01496,Female,1,No,Yes,106.29,5033.46,Month-to-month,No,No
7590-5463-01497,Male,0,No,Yes,108.56,540.73,Two year,No,No
7590-2127-01498,Male,0,No,No,98.75,5862.59,Month-to-month,Yes,Yes
7590-8500-01499,Female,0,Yes,No,81.8,4896.91,One year,Yes,No
7590-1889-01500,Female,0,No,No,55.51,3150.62,One year,Yes,No
7590-5242-01501,Female,1,No,No,23.82,4604.63,Month-to-month,Yes,Yes
7590-9806-01502,Male,0,Yes,No,25.94,430.53,Month-to-month,No,No
7590-5416-01503,Female,1,No,No,95.32,3281.83,Month-to-month,No,No
7590-1148-01504,Male,0,Yes,Yes,23.02,4754.89,One year,Yes,No
7590-4056-01505,Female,0,Yes,No,25.87,371.99,Month-to-month,Yes,Yes
7590-2455-01506,Male,0,No,No,119.12,1980.78,Month-to-month,No,No
7590-3931-01507,Female,0,No,No,60.82,1178.74,Month-to-month,No,Yes
7590-2091-01508,Male,0,No,Yes,101.32,7387.58,Month-to-month,Yes,No
7590-8650-01509,Male,0,No,No,43.96,706.71,Month-to-month,Yes,No
7590-8783-01510,Male,0,No,No,55.64,2878.35,Two year,No,No
7590-3705-01511,Male,0,Yes,No,46.1,6238.79,Month-to-month,Yes,No
7590-7216-01512,Male,0,No,No,22.95,1121.75,Month-to-month,Yes,No
7590-7642-01513,Female,0,Yes,Yes,82.89,5127.71,Month-to-month,Yes,Yes
7590-1661-01514,Male,0,No,No,34.12,7152.58,Two year,No,No
7590-7360-01515,Male,0,No,No,94.21,5987.11,Month-to-month,Yes,Yes
7590-8125-01516,Female,0,No,No,68.49,5153.04,One year,No,No
7590-3325-01517,Male,0,No,No,111.05,6987.04,Month-to-month,No,No
7590-6373-01518,Male,0,No,No,49.15,2352.46,One year,No,No
7590-2429-01519,Female,1,No,Yes,101.34,5586.11,Month-to-month,Yes,Yes
7590-7345-01520,Female,0,No,Yes,112.15,5501.27,Month-to-month,Yes,No
7590-6245-01521,Female,0,No,No,102.47,1526.78,Month-to-month,Yes,Yes
7590-2633-01522,Female,0,No,No,109.31,2167.04,Month-to-month,Yes,Yes
7590-2681-01523,Female,0,Yes,No,19.7,130.7,Month-to-month,No,No
7590-1322-01524,Male,1,No,No,75.81,3980.39,Month-to-month,No,No
7590-3455-01525,Male,0,No,No,64.68,6126.84,Month-to-month,Yes,Yes
7590-8920-01526,Male,0,No,No,103.95,6685.41,Month-to-month,No,No
7590-4333-01527,Male,0,No,Yes,110.85,4850.56,Month-to-month,Yes,No
7590-5659-01528,Male,0,Yes,No,83.02,3553.39,Month-to-month,Yes,Yes
7590-3474-01529,Female,0,Yes,Yes,80.6,497.84,Two year,No,No
7590-6270-01530,Female,0,No,Yes,105.33,7274.57,Month-to-month,Yes,No
7590-7417-01531,Male,0,Yes,No,62.46,2378.64,Month-to-month,No,No
7590-6903-01532,Male,0,No,No,46.23,7939.9,One year,Yes,No
7590-8176-01533,Female,0,Yes,No,60.05,3143.93,Month-to-month,No,Yes
7590-3814-01534,Female,0,No,No,70.57,842.18,One year,Yes,No
7590-2659-01535,Female,1,No,No,55.3,986.17,Month-to-month,Yes,Yes
7590-1875-01536,Female,0,No,Yes,100.94,2508.42,Two year,Yes,No
7590-5958-01537,Male,0,No,Yes,47.53,4269.98,Two year,No,No
7590-3845-01538,Male,0,No,No,36.4,728.71,Two year,Yes,No
7590-8815-01539,Male,1,Yes,No,84.68,4735.27,One year,Yes,No
7590-5333-01540,Female,1,No,Yes,68.42,3636.32,Two year,No,No
7590-9525-01541,Male,0,Yes,No,57.63,7118.01,Month-to-month,No,No
7590-2248-01542,Male,0,No,No,34.89,7340.37,Month-to-month,Yes,No
7590-3908-01543,Female,0,Yes,No,72.12,4564.1,Month-to-month,Yes,No
7590-8149-01544,Female,0,Yes,Yes,86.57,4237.11,Two year,No,No
7590-9975-01545,Female,1,Yes,Yes,86.82,4642.57,One year,No,No
7590-7682-01546,Female,0,Yes,No,27.92,385.03,Month-to-month,Yes,Yes
7590-1138-01547,Female,0,No,No,66.77,4494.4,One year,Yes,No
7590-6395-01548,Female,0,No,No,76.01,7424.24,Two year,No,No
7590-8419-01549,Female,0,Yes,No,30.59,541.08,One year,No,No
7590-2323-01550,Female,0,Yes,Yes,85.66,799.44,Month-to-month,No,No
7590-2859-01551,Male,0,No,No,75.26,3111.05,Month-to-month,Yes,Yes
7590-6627-01552,Female,0,Yes,No,42.16,7830.21,One year,No,No
7590-7531-01553,Female,0,Yes,Yes,108.96,5543.93,One year,No,No
7590-5019-01554,Male,0,No,No,29.27,6768.01,Month-to-month,No,No
7590-2618-01555,Female,0,No,Yes,86.62,5404.32,Month-to-month,Yes,Yes
7590-3686-01556,Male,0,No,No,77.31,5302.65,Two year,No,No
7590-7180-01557,Male,0,No,Yes,31.21,5474.83,Month-to-month,No,No
7590-1054-01558,Female,0,Yes,No,63.39,7233.66,One year,No,No
7590-4734-01559,Female,1,Yes,Yes,25.26,6286.35,Month-to-month,No,Yes
7590-3191-01560,Male,0,Yes,No,31.75,1810.18,Month-to-month,No,No
7590-2928-01561,Male,0,Yes,No,22.98,3393.11,Month-to-month,Yes,Yes
7590-6272-01562,Male,0,Yes,Yes,34.17,233.58,One year,Yes,No
7590-7194-01563,Male,0,No,Yes,71.74,1628.88,Two year,Yes,No
7590-4728-01564,Female,1,No,No,48.74,5183.32,Month-to-month,Yes,Yes
7590-1632-01565,Male,1,No,Yes,86.08,6119.11,One year,No,No
7590-7149-01566,Female,0,No,No,118.28,1169.36,Month-to-month,No,Yes
7590-2310-01567,Female,0,Yes,No,107.32,5827.79,Month-to-month,No,Yes
7590-3305-01568,Female,1,No,No,23.93,2363.15,Month-to-month,No,Yes
7590-6653-01569,Male,1,No,No,57.45,4940.74,One year,Yes,No
7590-6632-01570,Female,0,Yes,No,61.65,3601.89,Two year,Yes,No
7590-1187-01571,Male,0,Yes,No,63.9,716.64,Month-to-month,No,Yes
7590-8865-01572,Male,0,No,No,119.85,7430.49,Two year,Yes,No
7590-5324-01573,Female,0,No,No,27.96,4982.52,Two year,Yes,No
7590-8220-01574,Female,0,No,Yes,91.11,5034.64,One year,No,No
7590-8222-01575,Female,0,No,No,113.98,4389.28,Two year,Yes,No
7590-9599-01576,Female,0,Yes,Yes,60.82,7976.3,Two year,Yes,No
7590-3949-01577,Male,0,Yes,No,32.99,4169.07,One year,No,No
7590-7623-01578,Male,0,No,Yes,48.71,2080.63,Month-to-month,No,No
7590-5073-01579,Female,0,No,No,92.84,7706.38,Two year,Yes,No
7590-8682-01580,Female,0,Yes,No,36.4,1683.97,Month-to-month,No,No
7590-3169-01581,Male,0,No,No,112.83,4332.89,Two year,No,No
7590-1104-01582,Male,0,Yes,Yes,100.05,7172.74,Month-to-month,No,No
7590-3192-01583,Male,0,Yes,No,29.88,4270.43,Month-to-month,Yes,No
7590-3865-01584,Male,0,Yes,No,44.27,7.0,One year,No,No
7590-2484-01585,Female,0,No,No,73.06,698.83,Month-to-month,Yes,No
7590-6461-01586,Male,0,No,No,65.77,3235.38,One year,Yes,No
7590-7079-01587,Female,0,No,No,90.34,4194.1,Month-to-month,No,No
7590-2416-01588,Female,1,No,Yes,75.5,5219.39,Month-to-month,Yes,Yes
7590-2436-01589,Female,0,Yes,No,86.8,4613.81,Two year,No,No
7590-7467-01590,Male,0,No,Yes,116.87,337.28,Month-to-month,Yes,Yes
7590-8585-01591,Female,1,No,No,20.42,2987.57,Month-to-month,Yes,Yes
7590-1223-01592,Male,1,No,No,70.2,5971.98,Month-to-month,Yes,No
7590-2425-01593,Male,0,No,No,24.15,6012.65,Month-to-month,No,No
7590-3048-01594,Female,0,Yes,Yes,31.5,879.2,Two year,No,No
7590-6965-01595,Female,0,Yes,No,104.85,5571.9,Month-to-month,Yes,No
7590-5977-01596,Male,0,No,No,54.28,6822.82,Month-to-month,No,No
7590-2267-01597,Male,0,No,No,92.38,4342.04,One year,Yes,No
7590-4396-01598,Male,0,Yes,No,115.45,3052.43,One year,No,No
7590-2719-01599,Female,0,No,No,19.71,7404.35,Two year,Yes,No
7590-9904-01600,Male,0,No,No,119.65,4727.36,Month-to-month,Yes,No
7590-3666-01601,Male,1,Yes,No,41.38,5196.08,Month-to-month,No,No
7590-3237-01602,Female,0,No,No,94.72,363.05,One year,No,No
7590-3751-01603,Male,0,No,No,100.14,1297.45,Month-to-month,Yes,Yes
7590-3801-01604,Female,0,Yes,Yes,74.4,5789.34,Two year,No,No
7590-3377-01605,Female,0,Yes,No,57.66,4649.6,Month-to-month,Yes,No
7590-7195-01606,Female,0,No,No,18.25,3984.34,One year,Yes,No
7590-4108-01607,Male,1,Yes,Yes,55.19,304.77,One year,No,No
7590-2746-01608,Male,0,No,No,78.96,467.06,Month-to-month,Yes,Yes
7590-6807-01609,Female,0,No,No,42.31,1074.33,Two year,No,No
7590-8927-01610,Female,1,No,No,88.57,5281.95,Month-to-month,Yes,Yes
7590-1896-01611,Male,0,Yes,Yes,26.78,7023.68,Two year,Yes,No
7590-3900-01612,Female,0,No,Yes,38.65,7026.83,Month-to-month,No,No
7590-8938-01613,Male,0,Yes,No,75.31,3747.13,One year,No,No
7590-7993-01614,Male,0,No,No,92.31,5194.12,Two year,Yes,No
7590-9077-01615,Female,1,Yes,No,115.29,1683.61,Month-to-month,No,Yes
7590-3634-01616,Male,0,Yes,Yes,27.24,4327.61,Two year,Yes,No
7590-4235-01617,Female,0,Yes,No,109.42,1743.86,Two year,No,No
7590-6085-01618,Male,0,No,No,56.71,3705.21,One year,No,No
7590-2617-01619,Male,1,Yes,Yes,34.1,2203.82,Month-to-month,Yes,No
7590-2152-01620,Female,0,No,Yes,91.17,1414.47,Month-to-month,Yes,Yes
7590-1880-01621,Female,0,No,Yes,90.23,7055.43,Two year,Yes,No
7590-9596-01622,Male,0,Yes,Yes,43.7,4236.7,Month-to-month,Yes,No
7590-2194-01623,Female,0,No,No,35.12,5638.2,One year,Yes,No
7590-6689-01624,Female,1,No,No,68.34,5091.37,Two year,Yes,No
7590-7875-01625,Male,1,Yes,No,26.34,7508.77,One year,Yes,No
7590-2215-01626,Male,0,No,No,30.93,6493.53,One year,No,No
7590-6301-01627,Female,0,Yes,Yes,109.28,5904.48,Two year,No,No
7590-4049-01628,Male,0,Yes,No,39.53,7401.32,Two year,Yes,No
7590-6833-01629,Male,0,Yes,Yes,116.15,7550.31,Month-to-month,Yes,No
7590-2225-01630,Male,0,No,Yes,119.52,7303.03,Month-to-month,Yes,Yes
7590-6809-01631,Female,0,No,Yes,77.44,2672.97,Month-to-month,No,No
7590-4591-01632,Female,0,No,No,65.85,7241.35,Month-to-month,No,Yes
7590-3269-01633,Male,0,Yes,No,29.58,6646.3,Month-to-month,Yes,Yes
7590-2694-01634,Male,0,Yes,No,97.47,7690.8,Month-to-month,Yes,No
7590-9688-01635,Female,0,No,Yes,47.66,2543.4,Month-to-month,No,Yes
7590-6954-01636,Female,0,Yes,No,76.12,2707.08,Month-to-month,No,No
7590-2846-01637,Male,1,No,No,25.69,7872.82,Month-to-month,No,No
7590-8962-01638,Male,0,No,No,35.11,7825.44,Month-to-month,Yes,No
7590-8193-01639,Male,0,Yes,No,63.31,657.1,Month-to-month,Yes,No
7590-3095-01640,Female,0,Yes,No,101.03,718.53,Two year,No,No
7590-6996-01641,Male,0,Yes,Yes,59.57,4528.91,Two year,No,No
7590-1020-01642,Female,0,Yes,No,26.45,3472.79,Month-to-month,Yes,No
7590-8480-01643,Female,0,Yes,No,50.95,1471.64,Month-to-month,No,Yes
7590-4110-01644,Female,0,Yes,No,77.87,5481.61,Month-to-month,No,Yes
7590-7160-01645,Female,1,No,No,88.39,6924.56,Month-to-month,No,Yes
7590-6618-01646,Male,0,No,No,39.49,1342.14,Month-to-month,Yes,No
7590-7494-01647,Female,0,Yes,No,28.58,6754.47,Month-to-month,Yes,No
7590-1349-01648,Male,0,Yes,No,31.54,2498.49,Month-to-month,Yes,No
7590-9249-01649,Female,1,Yes,No,50.18,6951.31,Two year,No,No
7590-2992-01650,Male,0,Yes,No,74.83,2354.57,Month-to-month,No,No
7590-9601-01651,Female,1,No,No,52.37,7295.92,Month-to-month,Yes,No
7590-3825-01652,Female,0,No,No,118.71,5644.82,Two year,Yes,No
7590-4550-01653,Female,0,No,No,54.47,5835.6,Month-to-month,No,Yes
7590-5295-01654,Female,1,No,Yes,96.08,669.19,Two year,Yes,No
7590-7289-01655,Female,0,No,No,18.66,3799.53,Two year,No,No
7590-1297-01656,Female,0,Yes,No,83.12,1006.43,Two year,Yes,No
7590-7528-01657,Male,0,No,No,18.99,7798.65,Month-to-month,No,No
7590-5302-01658,Male,0,Yes,No,102.48,2369.06,Two year,No,Yes
7590-3067-01659,Female,0,Yes,No,48.8,6719.61,One year,Yes,No
7590-6940-01660,Male,0,No,No,72.3,3302.92,Month-to-month,Yes,No
7590-3124-01661,Male,0,No,Yes,48.54,2738.41,One year,No,No
7590-6255-01662,Female,1,Yes,No,97.45,4577.0,Month-to-month,Yes,No
7590-6605-01663,Male,0,No,No,76.08,5155.91,Month-to-month,Yes,No
7590-3465-01664,Female,1,No,No,40.1,1382.29,Month-to-month,Yes,Yes
7590-2922-01665,Female,1,Yes,Yes,72.54,2087.52,Month-to-month,No,Yes
7590-5837-01666,Male,0,Yes,Yes,87.97,441.5,Month-to-month,Yes,Yes
7590-2705-01667,Female,0,No,No,60.15,7414.85,Two year,Yes,No
7590-8327-01668,Female,0,Yes,No,39.85,6286.0,Month-to-month,Yes,No
7590-5071-01669,Female,0,No,No,18.74,7135.25,Month-to-month,Yes,No
7590-2678-01670,Female,0,Yes,Yes,96.35,1698.74,One year,Yes,No
7590-8167-01671,Male,0,No,No,45.59,6355.14,Month-to-month,No,No
7590-9003-01672,Male,0,Yes,Yes,63.89,2838.97,One year,No,No
7590-3274-01673,Female,0,Yes,No,84.14,1179.68,Two year,Yes,No
7590-7778-01674,Female,0,Yes,No,98.86,3585.37,Month-to-month,No,Yes
