account_id,account_age_months,plan_type,monthly_revenue,seats,support_tickets_30d,feature_adoption_score,cancelled
acct_1307,59,Free,136.46,17,1,0.8049537169387102,False
acct_1308,4,Free,288.31,5,1,0.6630780111751806,False
acct_1309,51,Free,114.96,19,2,0.5475226365108523,False
acct_1310,5,Free,292.81,2,2,0.25333331367257683,True
acct_1311,57,Pro,399.67,19,2,0.44268546320633995,False
acct_1312,40,Free,91.95,5,1,0.31262116798840467,False
acct_1313,53,Enterprise,445.93,10,5,0.5741234715049157,False
acct_1314,1,Pro,454.58,17,0,0.4938462210129696,False
acct_1315,58,Enterprise,0.45,12,0,0.22877691576466297,False
acct_1316,55,Pro,179.93,3,3,0.7414349176400187,False
acct_1317,5,Free,133.19,1,1,0.20230663227584111,True
acct_1318,31,Enterprise,43.87,4,2,0.9539798579108839,False
acct_1319,26,Free,246.2,1,1,0.10761995896833543,False
acct_1320,35,Free,115.09,5,2,0.037183348839222474,False
acct_1321,27,Enterprise,64.19,10,2,0.29641244574099035,False
acct_1322,15,Free,421.15,18,1,0.851599739626904,False
acct_1323,45,Free,468.44,7,3,0.5790197837811051,False
acct_1324,37,Free,345.15,2,3,0.5450175212890311,False
acct_1325,23,Pro,37.58,10,0,0.693882040814342,False
acct_1326,14,Free,282.05,7,4,0.21422764081871637,False
acct_1327,20,Free,254.11,11,1,0.6549250512139069,False
acct_1328,28,Free,209.12,16,0,0.10218306766475549,True
acct_1329,38,Free,158.68,8,1,0.713944525150865,False
acct_1330,59,Free,273.47,6,0,0.3361747984002189,False
acct_1331,20,Pro,117.37,13,6,0.14193511684037308,True
acct_1332,34,Free,369.99,14,1,0.2732151400872913,False
acct_1333,30,Free,220.14,6,4,0.4955099118871229,False
acct_1334,59,Pro,318.96,15,1,0.4601425739697016,False
acct_1335,1,Pro,462.42,12,4,0.2793954056256789,True
acct_1336,8,Enterprise,243.23,5,5,0.6100701567537614,False
acct_1337,45,Enterprise,447.55,19,2,0.9983636995971948,False
acct_1338,22,Free,325.53,16,2,0.10047198781590194,True
acct_1339,26,Free,139.9,19,4,0.8762844977714261,False
acct_1340,41,Pro,37.93,7,0,0.2632836387579738,False
acct_1341,19,Free,299.51,6,3,0.6391862546237111,False
acct_1342,52,Free,197.32,15,1,0.2716847454762764,False
acct_1343,3,Pro,257.98,8,0,0.27627173244022063,False
acct_1344,15,Free,351.63,10,2,0.3686317435444305,False
acct_1345,46,Free,461.54,7,4,0.6761751079449386,False
acct_1346,46,Pro,498.5,9,3,0.6850826822588016,False
acct_1347,42,Free,148.75,1,5,0.16281361784913584,True
acct_1348,22,Free,313.12,16,1,0.5810102769475517,False
acct_1349,11,Free,482.06,7,5,0.6387020649189638,False
acct_1350,51,Free,172.54,2,3,0.9631941951451233,False
acct_1351,12,Pro,205.94,10,1,0.48537949374685374,False
acct_1352,54,Free,319.71,12,5,0.11776959125452546,False
acct_1353,39,Pro,158.27,5,3,0.6454807952926319,False
acct_1354,50,Pro,49.87,6,3,0.38942829286170055,False
acct_1355,53,Free,400.16,15,1,0.49462707355205326,False
acct_1356,15,Free,122.82,9,2,0.8561524747261965,False
acct_1357,51,Free,81.05,9,6,0.6609868899163248,False
acct_1358,30,Free,141.97,4,1,0.7821041216601947,False
acct_1359,27,Pro,201.52,6,0,0.41708390727779154,False
acct_1360,36,Free,31.34,19,1,0.7777160915390567,False
acct_1361,51,Enterprise,137.69,11,1,0.3611632101549421,False
acct_1362,34,Pro,151.89,7,3,0.44623925451346247,False
acct_1363,47,Free,329.14,6,1,0.46271074299806636,False
acct_1364,38,Pro,89.46,14,1,0.7561591588129168,False
acct_1365,20,Free,317.0,16,3,0.7371799151346342,False
acct_1366,44,Pro,19.7,9,0,0.7621500299435788,False
acct_1367,38,Pro,392.58,5,4,0.11536921442106374,False
acct_1368,38,Enterprise,219.74,7,4,0.41001859264746454,False
acct_1369,53,Pro,47.6,6,2,0.42814800820661636,False
acct_1370,41,Pro,309.66,5,2,0.4166138524385359,False
acct_1371,19,Pro,19.35,2,1,0.7627004180593239,False
acct_1372,17,Pro,46.43,17,4,0.20047987625573604,True
acct_1373,19,Free,131.53,7,1,0.5151798251239231,False
acct_1374,49,Free,154.26,14,2,0.3935485357959573,False
acct_1375,28,Free,404.51,8,2,0.757368958953405,False
acct_1376,5,Pro,497.98,10,3,0.47733330608495295,True
acct_1377,48,Free,445.97,5,2,0.7233929236444886,False
acct_1378,11,Free,61.56,12,2,0.984766191613421,False
acct_1379,44,Free,116.88,1,4,0.7207698206517462,False
acct_1380,36,Free,363.08,5,5,0.9833963273456965,False
acct_1381,24,Enterprise,125.98,14,3,0.2616424158630055,True
acct_1382,52,Free,8.07,3,5,0.0068224437627937284,True
acct_1383,49,Free,393.32,13,0,0.2066061531556902,False
acct_1384,1,Pro,262.22,1,4,0.8255373990175958,False
acct_1385,29,Pro,328.46,1,1,0.1406651982186684,True
acct_1386,36,Pro,7.82,15,1,0.1833965224635119,False
acct_1387,39,Pro,288.44,15,3,0.09156024008091201,False
acct_1388,25,Enterprise,120.8,9,1,0.5119462034182197,False
acct_1389,34,Pro,386.58,11,2,0.11514070462625714,True
acct_1390,44,Pro,138.09,11,1,0.27510412586795707,True
acct_1391,8,Free,39.47,2,3,0.8851201147126992,False
acct_1392,29,Free,65.5,5,0,0.4643953591743556,False
acct_1393,8,Free,494.33,10,2,0.5504080277160989,False
acct_1394,26,Free,422.28,11,3,0.6636895750538077,True
acct_1395,30,Pro,62.71,5,1,0.0797268865606573,False
acct_1396,42,Pro,297.26,5,4,0.673004923695351,False
acct_1397,20,Free,353.68,2,1,0.9477428965752348,False
acct_1398,45,Pro,9.18,8,2,0.10554540519491451,False
acct_1399,7,Free,375.83,19,1,0.3370356226171115,False
acct_1400,24,Free,238.2,13,2,0.4560592667858626,False
acct_1401,30,Pro,422.65,6,2,0.640832431476755,False
acct_1402,21,Pro,243.37,2,2,0.9284998625453107,False
acct_1403,7,Pro,273.5,2,3,0.10234337022569862,True
acct_1404,19,Pro,109.84,7,6,0.12164431066051895,True
acct_1405,32,Pro,202.97,6,1,0.3326726714719619,False
acct_1406,38,Pro,486.09,10,1,0.5443205186296947,False
acct_1407,47,Free,282.09,19,2,0.9313995140371928,False
acct_1408,59,Pro,385.97,2,0,0.9649354238630239,False
acct_1409,23,Enterprise,347.57,3,2,0.31780436127122735,False
acct_1410,25,Enterprise,328.91,5,0,0.7657750315237354,False
acct_1411,41,Free,79.53,9,4,0.5845739700341127,False
acct_1412,9,Free,383.06,1,3,0.46449411500734505,True
acct_1413,55,Free,218.41,12,2,0.7235388556481015,False
acct_1414,1,Free,316.25,14,2,0.3245958554249182,True
acct_1415,33,Free,171.43,10,1,0.3884840571944316,False
acct_1416,42,Enterprise,441.68,17,3,0.13917886726734463,False
acct_1417,29,Free,172.99,7,1,0.12906274868609713,False
acct_1418,33,Free,223.65,13,2,0.2774123209756776,False
acct_1419,30,Pro,148.92,11,1,0.5463361875821128,False
acct_1420,4,Free,73.65,4,0,0.6604004852191083,False
acct_1421,14,Free,312.78,12,4,0.38817037854346026,False
acct_1422,37,Free,234.1,7,2,0.13096700354798385,False
acct_1423,48,Pro,10.84,16,2,0.26440520525558797,False
acct_1424,54,Free,40.02,13,6,0.15157713266805184,False
acct_1425,48,Pro,303.74,2,1,0.8654056331188906,False
acct_1426,24,Free,204.4,14,2,0.6828026860251272,False
acct_1427,37,Enterprise,32.79,18,5,0.898946211473504,False
acct_1428,20,Pro,192.12,2,2,0.5173737881122914,False
acct_1429,47,Pro,202.27,17,1,0.9023386781973306,False
acct_1430,21,Pro,203.4,17,0,0.5525856173115192,False
acct_1431,36,Free,220.19,11,2,0.7068928932299929,False
acct_1432,51,Enterprise,105.26,7,0,0.44634659978998037,False
acct_1433,49,Pro,15.12,7,2,0.9824764372980501,False
acct_1434,14,Free,74.65,6,0,0.6577665978976023,False
acct_1435,4,Free,132.01,10,3,0.7503466971378588,True
acct_1436,14,Free,416.85,11,0,0.03252228473123964,False
acct_1437,10,Free,346.11,2,4,0.7589764813663291,False
acct_1438,40,Enterprise,299.23,16,2,0.07120756437002229,True
acct_1439,17,Free,114.54,15,2,0.7414043395162445,True
acct_1440,37,Free,373.94,14,3,0.3392807024706834,False
acct_1441,28,Free,58.97,11,5,0.9660831365858361,False
acct_1442,17,Pro,266.71,6,0,0.48176877502331095,False
acct_1443,52,Free,425.79,5,2,0.11094863898213947,False
acct_1444,13,Pro,242.01,7,2,0.9146141364466258,False
acct_1445,58,Free,204.12,8,2,0.6672097823763015,False
acct_1446,44,Free,276.85,8,0,0.4788228230092121,False
acct_1447,51,Free,47.06,15,1,0.4199575364167435,False
acct_1448,42,Pro,463.85,6,2,0.13032689009688303,False
acct_1449,46,Free,181.1,12,3,0.4094694679150136,False
acct_1450,4,Free,153.04,3,0,0.552258711713445,False
acct_1451,46,Free,176.11,11,1,0.5753352652196732,False
acct_1452,29,Pro,497.04,6,1,0.7832082042985927,False
acct_1453,24,Pro,434.55,1,2,0.674632210588885,False
acct_1454,37,Pro,181.21,9,2,0.08727177578808953,False
acct_1455,8,Free,328.53,15,3,0.8908915773419981,False
acct_1456,49,Free,300.46,8,1,0.9072099170553151,False
acct_1457,1,Pro,418.12,8,1,0.5233326403457816,False
acct_1458,16,Free,43.35,12,2,0.3015396574308943,True
acct_1459,25,Free,88.22,16,1,0.8548900085877832,False
acct_1460,45,Pro,425.66,15,1,0.22670070319821012,False
acct_1461,5,Pro,118.43,2,1,0.13599244850747416,True
acct_1462,18,Pro,297.69,2,4,0.924692164930376,False
acct_1463,14,Pro,379.33,12,0,0.3119607008344788,True
acct_1464,7,Free,445.0,11,1,0.9701476158685639,False
acct_1465,47,Free,84.41,5,2,0.8518834903519275,False
acct_1466,39,Pro,352.25,13,4,0.42074861774155825,False
acct_1467,14,Pro,395.4,2,1,0.2369309256777158,False
acct_1468,4,Free,404.18,14,2,0.5114802035386372,False
acct_1469,24,Pro,324.47,7,1,0.08720850517344259,True
acct_1470,16,Pro,493.96,1,0,0.3289020985926242,False
acct_1471,1,Free,70.84,17,5,0.30398493014145855,True
acct_1472,54,Enterprise,30.58,7,1,0.2520994269905563,False
acct_1473,42,Pro,240.16,17,0,0.25424035810719126,False
acct_1474,14,Pro,35.95,1,1,0.3713223770255638,True
acct_1475,1,Free,179.47,6,3,0.31384801261456463,False
acct_1476,6,Pro,372.93,17,1,0.5579247337422911,False
acct_1477,36,Free,133.14,4,0,0.97866276700683,False
acct_1478,35,Free,317.51,4,3,0.6379294817367027,False
acct_1479,5,Free,469.4,5,3,0.9528092385760302,False
acct_1480,21,Free,316.68,11,4,0.38837760601903293,True
acct_1481,43,Free,333.55,7,2,0.6757356891825611,False
acct_1482,24,Pro,57.01,18,2,0.12559488525093887,False
acct_1483,21,Pro,48.01,4,1,0.49970722305631443,False
acct_1484,6,Enterprise,214.43,17,5,0.18336860592868787,True
acct_1485,51,Pro,297.78,19,3,0.41379899136543763,False
acct_1486,11,Free,480.98,11,0,0.2691367558946365,True
acct_1487,48,Free,121.94,11,1,0.4006860412380462,False
acct_1488,7,Free,51.14,5,2,0.5991807132943767,False
acct_1489,6,Pro,193.15,18,2,0.5587433608860255,False
acct_1490,18,Enterprise,209.66,19,1,0.846045523669558,False
acct_1491,56,Pro,378.33,3,4,0.6818472219239063,False
acct_1492,6,Pro,428.03,5,1,0.29306152546641984,True
acct_1493,43,Free,394.17,7,2,0.5735852081563323,False
acct_1494,54,Free,392.49,9,1,0.2550529554370198,False
acct_1495,43,Free,19.31,13,2,0.7664848554496836,False
acct_1496,27,Pro,247.79,11,2,0.23455195618259783,False
acct_1497,32,Free,392.52,14,2,0.6845400604297801,False
acct_1498,7,Enterprise,14.55,5,3,0.05799485646678593,False
acct_1499,13,Pro,313.17,8,2,0.3430954670997819,True
acct_1500,29,Enterprise,439.67,7,1,0.9584802376474109,False
acct_1501,12,Pro,97.55,19,2,0.5621908969857347,False
acct_1502,18,Pro,247.27,6,3,0.7709655434957794,False
acct_1503,58,Pro,285.3,1,4,0.15960616068249867,False
acct_1504,35,Enterprise,163.88,5,5,0.03714667378324388,True
acct_1505,14,Pro,362.36,16,2,0.2801994813352,True
acct_1506,30,Free,357.26,12,3,0.9809908547401599,False
acct_1507,24,Pro,483.13,5,3,0.9245714557069071,False
acct_1508,1,Pro,234.23,19,3,0.645072795755615,True
acct_1509,12,Free,301.47,19,4,0.4325753441547945,False
acct_1510,37,Free,419.11,18,2,0.19188208478217494,False
acct_1511,33,Pro,321.33,8,3,0.6039494731849406,False
acct_1512,56,Pro,194.86,1,3,0.1123106227501014,False
acct_1513,41,Free,302.31,13,3,0.7029300681297719,False
acct_1514,38,Free,211.08,11,4,0.35633306252958596,False
acct_1515,58,Pro,14.49,10,2,0.43839484445075516,False
acct_1516,28,Pro,492.15,14,1,0.8530995068298242,False
acct_1517,29,Free,165.65,11,1,0.09588027162664448,True
acct_1518,52,Pro,474.88,8,2,0.7058163416827617,False
acct_1519,4,Free,93.57,14,5,0.4125178098218907,False
acct_1520,40,Free,127.74,13,5,0.3068024488013321,False
acct_1521,44,Pro,129.28,10,2,0.9283244473962994,False
acct_1522,44,Free,1.92,18,3,0.7403317751097174,False
acct_1523,4,Free,230.26,1,1,0.22110384718759046,True
acct_1524,35,Free,122.77,2,2,0.8284650344218393,False
acct_1525,58,Pro,360.37,13,3,0.8957138269635097,False
acct_1526,51,Free,234.97,8,1,0.9687390072391587,False
acct_1527,47,Pro,358.91,12,2,0.24099243808088677,False
acct_1528,44,Pro,431.35,4,1,0.5979495993802816,False
acct_1529,18,Pro,493.11,17,3,0.10487183033064307,True
acct_1530,40,Free,344.53,15,1,0.07433030225501647,True
acct_1531,35,Free,168.75,14,1,0.14172723654851593,True
acct_1532,45,Pro,132.95,14,0,0.675717611715372,False
acct_1533,11,Enterprise,167.23,10,2,0.24927820171884518,True
acct_1534,19,Pro,146.56,11,5,0.40434501544431856,False
acct_1535,38,Free,18.93,8,1,0.9310615386990093,False
acct_1536,42,Pro,400.6,5,3,0.4568510393179388,False
acct_1537,9,Free,241.62,9,2,0.8436997827472885,True
acct_1538,49,Free,52.4,13,2,0.7280867012847367,False
acct_1539,41,Enterprise,127.09,3,0,0.26655181302142505,False
acct_1540,55,Pro,361.1,4,2,0.5632147031678844,False
acct_1541,54,Free,348.25,13,3,0.13779439335055232,True
acct_1542,13,Free,374.52,17,1,0.5792796567656257,False
acct_1543,56,Pro,243.01,19,3,0.5865957002434028,False
acct_1544,33,Pro,328.56,16,0,0.24355372604976722,False
acct_1545,35,Free,246.79,16,2,0.1455542769003566,True
acct_1546,8,Free,251.08,13,0,0.025914586841406795,True
acct_1547,44,Free,26.32,2,3,0.8641998259653565,False
acct_1548,47,Free,218.4,18,1,0.16388498831493958,False
acct_1549,16,Free,492.3,9,3,0.9245111030540485,False
acct_1550,49,Enterprise,348.67,7,3,0.10858960002598839,False
acct_1551,24,Pro,259.71,17,5,0.6043704499115045,True
acct_1552,18,Pro,308.37,15,2,0.3104568699662976,False
acct_1553,40,Free,438.48,4,2,0.8013174715713621,False
acct_1554,42,Enterprise,110.33,2,1,0.2642361672092183,False
acct_1555,30,Free,202.78,19,0,0.8438378541627242,False
acct_1556,33,Pro,406.41,19,3,0.3681190693266897,False
acct_1557,7,Pro,172.15,11,2,0.15676619831253713,True
acct_1558,5,Enterprise,52.63,5,4,0.709310956048937,True
acct_1559,2,Pro,51.29,17,4,0.320945836341614,True
acct_1560,43,Free,335.45,14,4,0.7617440300903608,False
acct_1561,33,Free,384.65,17,1,0.9169979514069585,False
acct_1562,49,Pro,171.65,10,1,0.4463110341620221,False
acct_1563,25,Free,44.41,6,4,0.3895759127466799,False
acct_1564,52,Free,483.81,17,3,0.26127872320519097,False
acct_1565,20,Free,248.77,9,3,0.7823119941540587,True
acct_1566,56,Free,160.03,11,2,0.327854903810436,False
acct_1567,28,Free,289.26,17,1,0.17364875749596453,False
acct_1568,54,Free,377.77,4,1,0.03633579078264115,False
acct_1569,18,Free,292.11,19,4,0.42905202773844553,True
acct_1570,27,Free,431.4,7,1,0.04242021844915089,False
acct_1571,32,Free,38.33,6,0,0.46074054190840885,False
acct_1572,58,Free,285.15,13,2,0.42307220556283565,False
acct_1573,59,Free,135.13,9,4,0.5626929263708705,False
acct_1574,48,Free,113.99,12,3,0.7284853140515599,False
acct_1575,10,Pro,132.59,18,0,0.01952387189014193,False
acct_1576,34,Pro,163.96,10,0,0.06288508664421877,False
acct_1577,5,Free,310.47,6,2,0.946983094709114,False
acct_1578,1,Free,229.58,4,3,0.6821403169504684,True
acct_1579,53,Pro,116.46,11,3,0.7101239574751553,False
acct_1580,51,Free,221.64,6,4,0.8375052147959905,False
acct_1581,47,Enterprise,366.69,18,1,0.5511053970342962,False
acct_1582,1,Free,493.9,13,3,0.7138853427083526,False
acct_1583,16,Pro,305.25,6,3,0.5736671112476404,False
acct_1584,26,Free,223.91,9,2,0.9872474527340606,False
acct_1585,58,Pro,317.15,12,4,0.8043145130050143,False
acct_1586,46,Free,411.39,3,1,0.32769703201165845,False
acct_1587,43,Free,140.93,10,2,0.03292979549703845,False
acct_1588,10,Pro,413.99,10,2,0.6012733560889844,False
acct_1589,30,Pro,18.33,17,0,0.6662188720677737,False
acct_1590,25,Pro,363.09,11,2,0.9975438107797718,False
acct_1591,53,Enterprise,263.82,15,5,0.4203378347535295,False
acct_1592,43,Enterprise,295.68,9,1,0.603510786336659,False
acct_1593,23,Free,350.05,8,4,0.229137206471014,True
acct_1594,48,Enterprise,423.39,14,1,0.8945953696957447,False
acct_1595,18,Free,373.61,13,3,0.3745987636248096,False
acct_1596,33,Free,307.5,18,2,0.4531414434592943,False
acct_1597,21,Free,219.64,12,2,0.7142476325129109,False
acct_1598,49,Pro,474.54,6,3,0.17892690176444903,False
acct_1599,32,Free,4.26,15,3,0.7769659771356424,False
acct_1600,14,Enterprise,284.17,15,0,0.953282648157977,False
acct_1601,4,Pro,482.89,7,1,0.7563978255509417,False
acct_1602,11,Enterprise,265.64,4,0,0.40709543576623053,True
acct_1603,37,Free,225.56,7,1,0.859194445576714,False
acct_1604,46,Pro,167.89,10,3,0.1358938235317505,False
acct_1605,12,Free,289.46,13,2,0.9572432363771363,False
acct_1606,39,Free,113.89,5,1,0.7856552558251293,False
acct_1607,23,Free,309.87,3,4,0.8602347699700075,False
acct_1608,48,Free,313.33,18,4,0.4686356596094564,False
acct_1609,52,Free,79.63,16,1,0.6301345783166077,False
acct_1610,8,Pro,24.74,18,2,0.07316382620753181,True
acct_1611,21,Enterprise,485.65,2,3,0.8312798722429522,False
acct_1612,35,Pro,286.94,10,1,0.9805658718717181,False
acct_1613,15,Pro,202.46,17,1,0.3297472454211343,True
acct_1614,11,Free,120.16,2,1,0.09960456690334207,False
acct_1615,17,Free,308.92,2,2,0.7150897392510605,True
acct_1616,24,Pro,498.73,10,3,0.29612056964987443,False
acct_1617,27,Enterprise,488.73,13,4,0.9032587787928686,False
acct_1618,3,Pro,318.81,11,1,0.9645235312428908,True
acct_1619,3,Pro,389.13,14,1,0.2665593295065337,True
acct_1620,23,Pro,263.24,19,2,0.38035182972381876,True
acct_1621,9,Pro,141.38,10,4,0.7228067537481452,False
acct_1622,12,Pro,350.47,8,7,0.25374305188629975,False
acct_1623,2,Pro,147.69,19,2,0.6081605207437891,False
acct_1624,51,Free,489.77,7,0,0.36900530304067414,False
acct_1625,12,Pro,437.36,10,3,0.12105586482715613,True
acct_1626,13,Enterprise,184.62,12,1,0.08651295702145434,True
acct_1627,11,Pro,228.78,8,3,0.10817154854159872,True
acct_1628,42,Pro,14.12,12,1,0.37400335486569236,False
acct_1629,58,Pro,462.55,5,2,0.31833693785107164,False
acct_1630,13,Free,349.27,8,1,0.9665130600131642,False
acct_1631,33,Free,411.49,1,2,0.5910169703018443,True
acct_1632,42,Pro,231.13,15,1,0.2589192763487794,False
acct_1633,9,Free,132.88,1,3,0.40639854580816137,False
acct_1634,1,Pro,292.62,19,1,0.19238090333841018,False
acct_1635,29,Free,411.34,18,3,0.029808045709771358,True
acct_1636,3,Pro,65.98,9,2,0.900515847444657,False
acct_1637,34,Pro,19.48,18,4,0.40183874944878994,False
acct_1638,42,Pro,434.14,14,3,0.7814326187931394,False
acct_1639,30,Free,380.22,18,1,0.2011675756134077,False
acct_1640,10,Free,32.1,14,2,0.0858144816687586,False
acct_1641,42,Enterprise,470.41,18,2,0.8990748943996123,False
acct_1642,58,Free,321.85,4,5,0.09778730319774975,False
acct_1643,31,Free,314.83,19,4,0.2478018345688019,False
acct_1644,26,Enterprise,218.3,18,2,0.8255499148536545,False
acct_1645,33,Pro,89.4,9,1,0.6485174473746264,False
acct_1646,39,Pro,464.1,14,0,0.8024753025421628,False
acct_1647,46,Free,12.22,10,0,0.6103904611746129,False
acct_1648,35,Enterprise,20.91,5,4,0.4886673398972823,False
acct_1649,54,Pro,348.62,15,2,0.6447891254310046,False
acct_1650,53,Pro,325.74,10,2,0.7388474772605585,False
acct_1651,27,Pro,247.44,2,1,0.7946677702008562,False
acct_1652,42,Free,249.62,17,1,0.9296110660891386,False
acct_1653,32,Free,55.93,11,2,0.06020278746423324,True
acct_1654,48,Free,75.98,1,3,0.507219446310717,True
acct_1655,9,Enterprise,222.79,11,2,0.14093772766370116,True
acct_1656,36,Pro,282.74,11,1,0.35482318727690076,False
acct_1657,32,Pro,17.0,17,2,0.2519130133117723,False
acct_1658,50,Pro,450.94,6,0,0.4677031306859212,False
acct_1659,12,Free,214.13,16,1,0.24960296421560946,False
acct_1660,37,Free,445.86,12,1,0.8799404154852812,False
acct_1661,29,Free,184.81,17,0,0.4906583377805337,False
acct_1662,21,Free,264.76,11,2,0.623731790818126,False
acct_1663,46,Free,474.98,11,2,0.07741618836965869,False
acct_1664,52,Pro,231.07,9,2,0.06866972118613035,True
acct_1665,59,Pro,160.91,11,2,0.4499704934168067,False
acct_1666,5,Pro,165.84,15,3,0.21451581978680112,False
acct_1667,53,Free,324.73,15,3,0.5227343325775171,True
acct_1668,55,Pro,482.19,8,2,0.9777490900650673,False
acct_1669,49,Enterprise,409.6,8,1,0.6178276786419706,False
acct_1670,54,Free,160.56,19,4,0.22141453256357613,True
acct_1671,40,Pro,473.69,2,3,0.9406233384288749,False
acct_1672,18,Free,210.55,11,3,0.03008191920593184,False
acct_1673,21,Free,274.63,11,0,0.6430542289113017,False
acct_1674,26,Free,172.02,8,1,0.9464838485538544,False
acct_1675,7,Enterprise,88.93,11,5,0.9517402941143873,False
acct_1676,32,Free,172.35,11,0,0.26390103939473497,False
acct_1677,21,Pro,18.25,5,2,0.9800861750763384,False
